number_people,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
0,21228,6,1,0,55.67,0,0,7,5
0,21829,6,1,0,55.67,0,0,7,6
0,22431,6,1,0,55.67,0,0,7,6
0,23033,6,1,0,55.67,0,0,7,6
0,23635,6,1,0,55.67,0,0,7,6
0,24236,6,1,0,55.67,0,0,7,6
0,24837,6,1,0,55.67,0,0,7,6
0,25439,6,1,0,55.28,0,0,7,7
0,26040,6,1,0,55.28,0,0,7,7
0,26643,6,1,0,55.28,0,0,7,7
0,27245,6,1,0,55.28,0,0,7,7
1,27846,6,1,0,55.28,0,0,7,7
3,28448,6,1,0,55.28,0,0,7,7
3,29049,6,1,0,55.54,0,0,7,8
6,29652,6,1,0,55.54,0,0,7,8
6,30256,6,1,0,55.54,0,0,7,8
11,30860,6,1,0,55.54,0,0,7,8
10,31464,6,1,0,55.54,0,0,7,8
15,32076,6,1,0,55.54,0,0,7,8
10,32682,6,1,0,55.95,0,0,7,9
15,33285,6,1,0,55.95,0,0,7,9
17,33889,6,1,0,55.95,0,0,7,9
15,34494,6,1,0,55.95,0,0,7,9
21,35098,6,1,0,55.95,0,0,7,9
25,35702,6,1,0,55.95,0,0,7,9
25,36309,6,1,0,56.61,0,0,7,10
19,36914,6,1,0,56.61,0,0,7,10
17,37518,6,1,0,56.61,0,0,7,10
24,38123,6,1,0,56.61,0,0,7,10
18,38731,6,1,0,56.61,0,0,7,10
21,39339,6,1,0,56.61,0,0,7,10
24,39945,6,1,0,57.23,0,0,7,11
24,40553,6,1,0,57.23,0,0,7,11
25,41165,6,1,0,57.23,0,0,7,11
27,41771,6,1,0,57.23,0,0,7,11
24,42376,6,1,0,57.23,0,0,7,11
23,42979,6,1,0,57.23,0,0,7,11
23,43585,6,1,0,56.89,0,0,7,12
21,44191,6,1,0,56.89,0,0,7,12
17,44796,6,1,0,56.89,0,0,7,12
23,45400,6,1,0,56.89,0,0,7,12
18,46006,6,1,0,56.89,0,0,7,12
23,46610,6,1,0,56.89,0,0,7,12
15,47215,6,1,0,57.89,0,0,7,13
23,47819,6,1,0,57.89,0,0,7,13
20,48425,6,1,0,57.89,0,0,7,13
19,49031,6,1,0,57.89,0,0,7,13
17,49650,6,1,0,57.89,0,0,7,13
18,50254,6,1,0,57.89,0,0,7,13
19,50857,6,1,0,58,0,0,7,14
18,51461,6,1,0,58,0,0,7,14
20,52065,6,1,0,58,0,0,7,14
13,52670,6,1,0,58,0,0,7,14
16,53274,6,1,0,58,0,0,7,14
14,53877,6,1,0,58,0,0,7,14
30,54482,6,1,0,59.28,0,0,7,15
27,55090,6,1,0,59.28,0,0,7,15
21,55697,6,1,0,59.28,0,0,7,15
29,56304,6,1,0,59.28,0,0,7,15
30,56911,6,1,0,59.28,0,0,7,15
35,57523,6,1,0,59.28,0,0,7,15
34,58139,6,1,0,58.94,0,0,7,16
29,58752,6,1,0,58.94,0,0,7,16
35,59360,6,1,0,58.94,0,0,7,16
34,59969,6,1,0,58.94,0,0,7,16
25,60578,6,1,0,58.94,0,0,7,16
20,61184,6,1,0,58.94,0,0,7,16
25,61791,6,1,0,58.94,0,0,7,17
27,62400,6,1,0,58.94,0,0,7,17
27,63009,6,1,0,58.94,0,0,7,17
28,63617,6,1,0,58.94,0,0,7,17
30,64239,6,1,0,58.94,0,0,7,17
29,64845,6,1,0,59.28,0,0,7,18
26,65452,6,1,0,59.28,0,0,7,18
32,66057,6,1,0,59.28,0,0,7,18
35,66664,6,1,0,59.28,0,0,7,18
29,67270,6,1,0,59.28,0,0,7,18
39,67886,6,1,0,59.28,0,0,7,18
36,68493,6,1,0,58,0,0,7,19
28,69105,6,1,0,58,0,0,7,19
30,69712,6,1,0,58,0,0,7,19
37,70319,6,1,0,58,0,0,7,19
30,70930,6,1,0,58,0,0,7,19
28,71548,6,1,0,58,0,0,7,19
31,72154,6,1,0,58.67,0,0,7,20
27,72761,6,1,0,58.67,0,0,7,20
37,73365,6,1,0,58.67,0,0,7,20
21,73971,6,1,0,58.67,0,0,7,20
34,74575,6,1,0,58.67,0,0,7,20
33,75184,6,1,0,58.67,0,0,7,20
29,75790,6,1,0,58.67,0,0,7,21
26,76396,6,1,0,58.67,0,0,7,21
30,77000,6,1,0,58.67,0,0,7,21
30,77609,6,1,0,58.67,0,0,7,21
31,78217,6,1,0,58.67,0,0,7,21
30,78833,6,1,0,58.67,0,0,7,21
34,79437,6,1,0,57.67,0,0,7,22
25,80046,6,1,0,57.67,0,0,7,22
22,80650,6,1,0,57.67,0,0,7,22
26,81260,6,1,0,57.67,0,0,7,22
25,81873,6,1,0,57.67,0,0,7,22
26,82491,6,1,0,57.67,0,0,7,22
23,83099,6,1,0,57.33,0,0,7,23
18,83706,6,1,0,57.33,0,0,7,23
11,84312,6,1,0,57.33,0,0,7,23
15,84915,6,1,0,57.33,0,0,7,23
9,85517,6,1,0,57.33,0,0,7,23
8,86124,6,1,0,57.33,0,0,7,23
8,243,0,0,0,57.33,0,0,7,0
8,326,0,0,0,57.33,0,0,7,0
8,928,0,0,0,57.33,0,0,7,0
9,1531,0,0,0,57.33,0,0,7,0
9,2135,0,0,0,57.33,0,0,7,0
5,2744,0,0,0,57.33,0,0,7,0
3,3346,0,0,0,57.33,0,0,7,0
5,3948,0,0,0,56.94,0,0,7,1
0,4552,0,0,0,56.94,0,0,7,1
0,5154,0,0,0,56.94,0,0,7,1
0,5755,0,0,0,56.94,0,0,7,1
0,6357,0,0,0,56.94,0,0,7,1
0,6957,0,0,0,56.94,0,0,7,1
0,7560,0,0,0,57.05,0,0,7,2
0,8161,0,0,0,57.05,0,0,7,2
0,8763,0,0,0,57.05,0,0,7,2
0,9365,0,0,0,57.05,0,0,7,2
0,9968,0,0,0,57.05,0,0,7,2
0,10570,0,0,0,57.05,0,0,7,2
0,11171,0,0,0,56.49,0,0,7,3
0,11772,0,0,0,56.49,0,0,7,3
0,12374,0,0,0,56.49,0,0,7,3
0,12976,0,0,0,56.49,0,0,7,3
0,13577,0,0,0,56.49,0,0,7,3
0,14179,0,0,0,56.49,0,0,7,3
0,14780,0,0,0,56.33,0,0,7,4
0,15381,0,0,0,56.33,0,0,7,4
0,15983,0,0,0,56.33,0,0,7,4
1,16585,0,0,0,56.33,0,0,7,4
0,17187,0,0,0,56.33,0,0,7,4
0,17789,0,0,0,56.33,0,0,7,4
0,18392,0,0,0,56.24,0,0,7,5
0,18993,0,0,0,56.24,0,0,7,5
0,19596,0,0,0,56.24,0,0,7,5
0,20199,0,0,0,56.24,0,0,7,5
2,20800,0,0,0,56.24,0,0,7,5
3,21400,0,0,0,56.24,0,0,7,5
3,22001,0,0,0,56.18,0,0,7,6
7,22602,0,0,0,56.18,0,0,7,6
10,23204,0,0,0,56.18,0,0,7,6
9,23806,0,0,0,56.18,0,0,7,6
17,24408,0,0,0,56.18,0,0,7,6
13,25011,0,0,0,56.18,0,0,7,6
15,25615,0,0,0,56.33,0,0,7,7
13,26217,0,0,0,56.33,0,0,7,7
10,26821,0,0,0,56.33,0,0,7,7
6,27423,0,0,0,56.33,0,0,7,7
13,28025,0,0,0,56.33,0,0,7,7
13,28630,0,0,0,56.33,0,0,7,7
11,29239,0,0,0,57.61,0,0,7,8
20,29855,0,0,0,57.61,0,0,7,8
15,30460,0,0,0,57.61,0,0,7,8
22,31062,0,0,0,57.61,0,0,7,8
24,31667,0,0,0,57.61,0,0,7,8
17,32271,0,0,0,57.61,0,0,7,8
27,32874,0,0,0,57.61,0,0,7,9
25,33481,0,0,0,57.61,0,0,7,9
15,34084,0,0,0,57.61,0,0,7,9
22,34686,0,0,0,57.61,0,0,7,9
18,35291,0,0,0,57.61,0,0,7,9
15,35893,0,0,0,57.61,0,0,7,9
20,36495,0,0,0,57.89,0,0,7,10
21,37099,0,0,0,57.89,0,0,7,10
24,37702,0,0,0,57.89,0,0,7,10
22,38305,0,0,0,57.89,0,0,7,10
26,38909,0,0,0,57.89,0,0,7,10
25,39514,0,0,0,57.89,0,0,7,10
26,40123,0,0,0,59.37,0,0,7,11
20,40731,0,0,0,59.37,0,0,7,11
28,41335,0,0,0,59.37,0,0,7,11
25,41940,0,0,0,59.37,0,0,7,11
28,42546,0,0,0,59.37,0,0,7,11
34,43153,0,0,0,59.37,0,0,7,11
33,43759,0,0,0,61.28,0,0,7,12
29,44368,0,0,0,61.28,0,0,7,12
34,44976,0,0,0,61.28,0,0,7,12
29,45585,0,0,0,61.28,0,0,7,12
31,46193,0,0,0,61.28,0,0,7,12
26,46801,0,0,0,61.65,0,0,7,13
29,47410,0,0,0,61.65,0,0,7,13
21,48024,0,0,0,61.65,0,0,7,13
18,48631,0,0,0,61.65,0,0,7,13
22,49235,0,0,0,61.65,0,0,7,13
20,49853,0,0,0,61.65,0,0,7,13
19,50459,0,0,0,62.89,0,0,7,14
18,51063,0,0,0,62.89,0,0,7,14
21,51669,0,0,0,62.89,0,0,7,14
24,52276,0,0,0,62.89,0,0,7,14
27,52882,0,0,0,62.89,0,0,7,14
30,53500,0,0,0,62.89,0,0,7,14
37,54105,0,0,0,64,0,0,7,15
30,54713,0,0,0,64,0,0,7,15
38,55319,0,0,0,64,0,0,7,15
36,55927,0,0,0,64,0,0,7,15
38,56535,0,0,0,64,0,0,7,15
32,57157,0,0,0,64,0,0,7,15
28,57761,0,0,0,64,0,0,7,16
30,58372,0,0,0,64,0,0,7,16
35,58978,0,0,0,64,0,0,7,16
35,59585,0,0,0,64,0,0,7,16
42,60191,0,0,0,64,0,0,7,16
32,60810,0,0,0,64,0,0,7,16
39,61415,0,0,0,64,0,0,7,17
40,62032,0,0,0,64,0,0,7,17
47,62641,0,0,0,64,0,0,7,17
42,63255,0,0,0,64,0,0,7,17
38,63861,0,0,0,64,0,0,7,17
45,64492,0,0,0,64,0,0,7,17
43,65098,0,0,0,64,0,0,7,18
28,65709,0,0,0,64,0,0,7,18
43,66314,0,0,0,64,0,0,7,18
39,66920,0,0,0,64,0,0,7,18
50,67526,0,0,0,64,0,0,7,18
53,68156,0,0,0,64,0,0,7,18
54,68766,0,0,0,61.99,0,0,7,19
49,69378,0,0,0,61.99,0,0,7,19
48,69986,0,0,0,61.99,0,0,7,19
50,70592,0,0,0,61.99,0,0,7,19
46,71205,0,0,0,61.99,0,0,7,19
50,71813,0,0,0,61.99,0,0,7,19
53,72420,0,0,0,59.9,0,0,7,20
46,73030,0,0,0,59.9,0,0,7,20
47,73636,0,0,0,59.9,0,0,7,20
50,74245,0,0,0,59.9,0,0,7,20
43,74857,0,0,0,59.9,0,0,7,20
52,75467,0,0,0,59.9,0,0,7,20
58,76076,0,0,0,59.05,0,0,7,21
46,76688,0,0,0,59.05,0,0,7,21
48,77295,0,0,0,59.05,0,0,7,21
47,77903,0,0,0,59.05,0,0,7,21
53,78511,0,0,0,59.05,0,0,7,21
51,79118,0,0,0,59.05,0,0,7,21
41,79726,0,0,0,59,0,0,7,22
44,80332,0,0,0,59,0,0,7,22
43,80939,0,0,0,59,0,0,7,22
49,81547,0,0,0,59,0,0,7,22
47,82155,0,0,0,59,0,0,7,22
44,82763,0,0,0,59,0,0,7,22
37,83369,0,0,0,57.02,0,0,7,23
42,83975,0,0,0,57.02,0,0,7,23
36,84581,0,0,0,57.02,0,0,7,23
30,85188,0,0,0,57.02,0,0,7,23
24,85793,0,0,0,57.02,0,0,7,23
23,86398,0,0,0,57.02,0,0,7,23
23,476,1,0,0,56.24,0,0,7,0
27,608,1,0,0,56.24,0,0,7,0
18,1218,1,0,0,56.24,0,0,7,0
19,1824,1,0,0,56.24,0,0,7,0
16,2440,1,0,0,56.24,0,0,7,0
13,3056,1,0,0,56.24,0,0,7,0
11,3661,1,0,0,55.33,0,0,7,1
3,4268,1,0,0,55.33,0,0,7,1
1,4868,1,0,0,55.33,0,0,7,1
0,5470,1,0,0,55.33,0,0,7,1
0,6071,1,0,0,55.33,0,0,7,1
0,6671,1,0,0,55.33,0,0,7,1
1,7272,1,0,0,55.28,0,0,7,2
0,7873,1,0,0,55.28,0,0,7,2
0,8473,1,0,0,55.28,0,0,7,2
0,9074,1,0,0,55.28,0,0,7,2
0,9675,1,0,0,55.28,0,0,7,2
0,10276,1,0,0,55.28,0,0,7,2
0,10876,1,0,0,55.33,0,0,7,3
0,11477,1,0,0,55.33,0,0,7,3
0,12078,1,0,0,55.33,0,0,7,3
0,12679,1,0,0,55.33,0,0,7,3
0,13279,1,0,0,55.33,0,0,7,3
0,13880,1,0,0,55.33,0,0,7,3
0,14481,1,0,0,55.33,0,0,7,4
0,15081,1,0,0,55.33,0,0,7,4
0,15682,1,0,0,55.33,0,0,7,4
0,16283,1,0,0,55.33,0,0,7,4
0,16884,1,0,0,55.33,0,0,7,4
0,17485,1,0,0,55.33,0,0,7,4
0,18085,1,0,0,55.33,0,0,7,5
1,18686,1,0,0,55.33,0,0,7,5
1,19287,1,0,0,55.33,0,0,7,5
1,19888,1,0,0,55.33,0,0,7,5
1,20489,1,0,0,55.33,0,0,7,5
1,21090,1,0,0,55.33,0,0,7,5
8,21691,1,0,0,55.67,0,0,7,6
12,22293,1,0,0,55.67,0,0,7,6
12,22896,1,0,0,55.67,0,0,7,6
10,23497,1,0,0,55.67,0,0,7,6
12,24099,1,0,0,55.67,0,0,7,6
13,24703,1,0,0,55.67,0,0,7,6
14,25305,1,0,0,55.72,0,0,7,7
16,25909,1,0,0,55.72,0,0,7,7
11,26513,1,0,0,55.72,0,0,7,7
17,27115,1,0,0,55.72,0,0,7,7
11,27723,1,0,0,55.72,0,0,7,7
21,28329,1,0,0,55.72,0,0,7,7
18,28932,1,0,0,56,0,0,7,8
15,29537,1,0,0,56,0,0,7,8
12,30143,1,0,0,56,0,0,7,8
21,30748,1,0,0,56,0,0,7,8
14,31356,1,0,0,56,0,0,7,8
17,31970,1,0,0,56,0,0,7,8
21,32582,1,0,0,56,0,0,7,9
30,33194,1,0,0,56,0,0,7,9
17,33802,1,0,0,56,0,0,7,9
21,34407,1,0,0,56,0,0,7,9
20,35010,1,0,0,56,0,0,7,9
21,35622,1,0,0,56,0,0,7,9
34,36227,1,0,0,56.47,0,0,7,10
32,36838,1,0,0,56.47,0,0,7,10
35,37452,1,0,0,56.47,0,0,7,10
32,38063,1,0,0,56.47,0,0,7,10
22,38670,1,0,0,56.47,0,0,7,10
31,39299,1,0,0,56.47,0,0,7,10
28,39912,1,0,0,57.47,0,0,7,11
26,40530,1,0,0,57.47,0,0,7,11
27,42113,1,0,0,57.47,0,0,7,11
23,42725,1,0,0,57.47,0,0,7,11
35,43332,1,0,0,59.06,0,0,7,12
36,43939,1,0,0,59.06,0,0,7,12
28,44545,1,0,0,59.06,0,0,7,12
24,45150,1,0,0,59.06,0,0,7,12
18,45755,1,0,0,59.06,0,0,7,12
28,46397,1,0,0,59.06,0,0,7,12
28,47006,1,0,0,61.23,0,0,7,13
28,47614,1,0,0,61.23,0,0,7,13
34,48219,1,0,0,61.23,0,0,7,13
27,48826,1,0,0,61.23,0,0,7,13
22,49431,1,0,0,61.23,0,0,7,13
22,50042,1,0,0,61.23,0,0,7,13
30,50648,1,0,0,62.91,0,0,7,14
35,51254,1,0,0,62.91,0,0,7,14
32,51865,1,0,0,62.91,0,0,7,14
34,52473,1,0,0,62.91,0,0,7,14
25,53084,1,0,0,62.91,0,0,7,14
30,53715,1,0,0,62.91,0,0,7,14
28,54320,1,0,0,62.9,0,0,7,15
25,54927,1,0,0,62.9,0,0,7,15
30,55533,1,0,0,62.9,0,0,7,15
29,56141,1,0,0,62.9,0,0,7,15
34,56748,1,0,0,62.9,0,0,7,15
36,57354,1,0,0,62.9,0,0,7,15
28,57960,1,0,0,63.29,0,0,7,16
25,58568,1,0,0,63.29,0,0,7,16
35,59175,1,0,0,63.29,0,0,7,16
38,59782,1,0,0,63.29,0,0,7,16
31,60391,1,0,0,63.29,0,0,7,16
31,61009,1,0,0,63.29,0,0,7,16
42,61617,1,0,0,63.05,0,0,7,17
39,62229,1,0,0,63.05,0,0,7,17
49,62844,1,0,0,63.05,0,0,7,17
42,63459,1,0,0,63.05,0,0,7,17
41,64075,1,0,0,63.05,0,0,7,17
42,64682,1,0,0,63.05,0,0,7,17
45,65290,1,0,0,63.05,0,0,7,18
49,65899,1,0,0,63.05,0,0,7,18
47,66508,1,0,0,63.05,0,0,7,18
51,67117,1,0,0,63.05,0,0,7,18
60,67725,1,0,0,63.05,0,0,7,18
47,68333,1,0,0,63.05,0,0,7,18
49,68942,1,0,0,63.05,0,0,7,19
43,69551,1,0,0,63.05,0,0,7,19
40,70158,1,0,0,63.05,0,0,7,19
45,70766,1,0,0,63.05,0,0,7,19
49,71374,1,0,0,63.05,0,0,7,19
56,71983,1,0,0,63.05,0,0,7,19
49,72592,1,0,0,63.05,0,0,7,20
57,73208,1,0,0,63.05,0,0,7,20
57,73823,1,0,0,63.05,0,0,7,20
55,74431,1,0,0,63.05,0,0,7,20
53,75055,1,0,0,63.05,0,0,7,20
47,75668,1,0,0,61.33,0,0,7,21
58,76283,1,0,0,61.33,0,0,7,21
44,76891,1,0,0,61.33,0,0,7,21
48,77499,1,0,0,61.33,0,0,7,21
54,78108,1,0,0,61.33,0,0,7,21
54,78737,1,0,0,61.33,0,0,7,21
50,79346,1,0,0,59,0,0,7,22
47,79960,1,0,0,59,0,0,7,22
45,80567,1,0,0,59,0,0,7,22
49,81173,1,0,0,59,0,0,7,22
45,81784,1,0,0,59,0,0,7,22
41,82415,1,0,0,59,0,0,7,22
44,83024,1,0,0,58.34,0,0,7,23
41,83631,1,0,0,58.34,0,0,7,23
30,84239,1,0,0,58.34,0,0,7,23
29,84845,1,0,0,58.34,0,0,7,23
28,85452,1,0,0,58.34,0,0,7,23
25,86057,1,0,0,58.34,0,0,7,23
18,263,2,0,0,58,0,0,7,0
18,378,2,0,0,58,0,0,7,0
11,869,2,0,0,58,0,0,7,0
12,1472,2,0,0,58,0,0,7,0
8,2075,2,0,0,58,0,0,7,0
8,2679,2,0,0,58,0,0,7,0
6,3282,2,0,0,58,0,0,7,0
9,3884,2,0,0,58,0,0,7,1
0,4489,2,0,0,58,0,0,7,1
0,5090,2,0,0,58,0,0,7,1
1,5691,2,0,0,58,0,0,7,1
0,6292,2,0,0,58,0,0,7,1
0,6894,2,0,0,58,0,0,7,1
0,7495,2,0,0,58,0,0,7,2
0,8096,2,0,0,58,0,0,7,2
0,8697,2,0,0,58,0,0,7,2
0,9298,2,0,0,58,0,0,7,2
0,9899,2,0,0,58,0,0,7,2
0,10500,2,0,0,58,0,0,7,2
0,11101,2,0,0,57,0,0,7,3
0,11703,2,0,0,57,0,0,7,3
0,12303,2,0,0,57,0,0,7,3
0,12904,2,0,0,57,0,0,7,3
0,13506,2,0,0,57,0,0,7,3
0,14107,2,0,0,57,0,0,7,3
0,14708,2,0,0,56.94,0,0,7,4
0,15309,2,0,0,56.94,0,0,7,4
0,15910,2,0,0,56.94,0,0,7,4
0,16511,2,0,0,56.94,0,0,7,4
0,17112,2,0,0,56.94,0,0,7,4
0,17713,2,0,0,56.94,0,0,7,4
1,18314,2,0,0,56.24,0,0,7,5
0,18915,2,0,0,56.24,0,0,7,5
0,19517,2,0,0,56.24,0,0,7,5
1,20118,2,0,0,56.24,0,0,7,5
2,20720,2,0,0,56.24,0,0,7,5
4,21328,2,0,0,56.24,0,0,7,5
4,21929,2,0,0,56.33,0,0,7,6
12,22531,2,0,0,56.33,0,0,7,6
10,23133,2,0,0,56.33,0,0,7,6
10,23737,2,0,0,56.33,0,0,7,6
11,24341,2,0,0,56.33,0,0,7,6
12,24944,2,0,0,56.33,0,0,7,6
15,25546,2,0,0,57.05,0,0,7,7
16,26149,2,0,0,57.05,0,0,7,7
13,26752,2,0,0,57.05,0,0,7,7
16,27358,2,0,0,57.05,0,0,7,7
16,27961,2,0,0,57.05,0,0,7,7
17,28564,2,0,0,57.05,0,0,7,7
27,29173,2,0,0,58.33,0,0,7,8
25,29780,2,0,0,58.33,0,0,7,8
25,30384,2,0,0,58.33,0,0,7,8
24,30990,2,0,0,58.33,0,0,7,8
23,31594,2,0,0,58.33,0,0,7,8
19,32199,2,0,0,58.33,0,0,7,8
26,32804,2,0,0,58.33,0,0,7,9
25,33409,2,0,0,58.33,0,0,7,9
23,34014,2,0,0,58.33,0,0,7,9
22,34620,2,0,0,58.33,0,0,7,9
23,35225,2,0,0,58.33,0,0,7,9
22,35830,2,0,0,58.33,0,0,7,9
21,36436,2,0,0,59,0,0,7,10
19,37042,2,0,0,59,0,0,7,10
21,37648,2,0,0,59,0,0,7,10
24,38255,2,0,0,59,0,0,7,10
30,38866,2,0,0,59,0,0,7,10
35,39471,2,0,0,59,0,0,7,10
29,40079,2,0,0,58.49,0,0,7,11
30,40686,2,0,0,58.49,0,0,7,11
30,41292,2,0,0,58.49,0,0,7,11
28,41905,2,0,0,58.49,0,0,7,11
26,42510,2,0,0,58.49,0,0,7,11
29,43117,2,0,0,58.49,0,0,7,11
27,43723,2,0,0,60.39,0,0,7,12
32,44329,2,0,0,60.39,0,0,7,12
33,44936,2,0,0,60.39,0,0,7,12
32,45542,2,0,0,60.39,0,0,7,12
32,46147,2,0,0,60.39,0,0,7,12
24,46752,2,0,0,60.39,0,0,7,12
22,47358,2,0,0,61.67,0,0,7,13
18,47962,2,0,0,61.67,0,0,7,13
27,48566,2,0,0,61.67,0,0,7,13
17,49172,2,0,0,61.67,0,0,7,13
18,49775,2,0,0,61.67,0,0,7,13
27,50380,2,0,0,61.67,0,0,7,13
26,50987,2,0,0,62.34,0,0,7,14
22,51591,2,0,0,62.34,0,0,7,14
28,52196,2,0,0,62.34,0,0,7,14
34,52805,2,0,0,62.34,0,0,7,14
42,53423,2,0,0,62.34,0,0,7,14
37,54031,2,0,0,62.67,0,0,7,15
34,54639,2,0,0,62.67,0,0,7,15
33,55250,2,0,0,62.67,0,0,7,15
32,55862,2,0,0,62.67,0,0,7,15
31,56469,2,0,0,62.67,0,0,7,15
30,57094,2,0,0,62.67,0,0,7,15
27,57704,2,0,0,62.67,0,0,7,16
36,58319,2,0,0,62.67,0,0,7,16
35,58935,2,0,0,62.67,0,0,7,16
38,59548,2,0,0,62.67,0,0,7,16
34,60158,2,0,0,62.67,0,0,7,16
34,60780,2,0,0,62.67,0,0,7,16
44,61393,2,0,0,61.05,0,0,7,17
42,62021,2,0,0,61.05,0,0,7,17
46,62632,2,0,0,61.05,0,0,7,17
41,63241,2,0,0,61.05,0,0,7,17
39,63851,2,0,0,61.05,0,0,7,17
42,64474,2,0,0,61.05,0,0,7,17
36,65085,2,0,0,61.05,0,0,7,18
44,65695,2,0,0,61.05,0,0,7,18
62,66351,2,0,0,61.05,0,0,7,18
38,66966,2,0,0,61.05,0,0,7,18
48,67573,2,0,0,61.05,0,0,7,18
47,68180,2,0,0,61.05,0,0,7,18
41,68786,2,0,0,61.05,0,0,7,19
52,69398,2,0,0,61.05,0,0,7,19
48,70005,2,0,0,61.05,0,0,7,19
51,70612,2,0,0,61.05,0,0,7,19
45,71224,2,0,0,61.05,0,0,7,19
45,71836,2,0,0,61.05,0,0,7,19
42,72448,2,0,0,61.72,0,0,7,20
45,73069,2,0,0,61.72,0,0,7,20
61,73685,2,0,0,61.72,0,0,7,20
54,74294,2,0,0,61.72,0,0,7,20
50,74911,2,0,0,61.72,0,0,7,20
41,75521,2,0,0,61.72,0,0,7,20
34,76128,2,0,0,59.38,0,0,7,21
37,76735,2,0,0,59.38,0,0,7,21
45,77341,2,0,0,59.38,0,0,7,21
47,77948,2,0,0,59.38,0,0,7,21
36,78557,2,0,0,59.38,0,0,7,21
48,79163,2,0,0,59.38,0,0,7,21
48,79769,2,0,0,59.14,0,0,7,22
45,80378,2,0,0,59.14,0,0,7,22
46,80990,2,0,0,59.14,0,0,7,22
45,81596,2,0,0,59.14,0,0,7,22
33,82204,2,0,0,59.14,0,0,7,22
37,82815,2,0,0,56.67,0,0,7,23
32,83420,2,0,0,56.67,0,0,7,23
25,84027,2,0,0,56.67,0,0,7,23
25,84634,2,0,0,56.67,0,0,7,23
28,85240,2,0,0,56.67,0,0,7,23
18,85862,2,0,0,56.67,0,0,7,23
17,69,3,0,0,56,0,0,7,0
17,583,3,0,0,56,0,0,7,0
14,680,3,0,0,56,0,0,7,0
14,1288,3,0,0,56,0,0,7,0
15,1892,3,0,0,56,0,0,7,0
13,2498,3,0,0,56,0,0,7,0
10,3113,3,0,0,56,0,0,7,0
8,3720,3,0,0,56,0,0,7,1
2,4322,3,0,0,56,0,0,7,1
0,4924,3,0,0,56,0,0,7,1
0,5525,3,0,0,56,0,0,7,1
0,6126,3,0,0,56,0,0,7,1
0,6726,3,0,0,56,0,0,7,1
0,7328,3,0,0,56,0,0,7,2
0,7928,3,0,0,56,0,0,7,2
0,8530,3,0,0,56,0,0,7,2
0,9130,3,0,0,56,0,0,7,2
0,9733,3,0,0,56,0,0,7,2
0,10337,3,0,0,56,0,0,7,2
0,10938,3,0,0,55.73,0,0,7,3
0,11538,3,0,0,55.73,0,0,7,3
0,12139,3,0,0,55.73,0,0,7,3
0,12740,3,0,0,55.73,0,0,7,3
0,13341,3,0,0,55.73,0,0,7,3
0,13942,3,0,0,55.73,0,0,7,3
1,14543,3,0,0,56.24,0,0,7,4
2,15144,3,0,0,56.24,0,0,7,4
0,15746,3,0,0,56.24,0,0,7,4
0,16348,3,0,0,56.24,0,0,7,4
1,16949,3,0,0,56.24,0,0,7,4
1,17550,3,0,0,56.24,0,0,7,4
1,18151,3,0,0,56.67,0,0,7,5
1,18752,3,0,0,56.67,0,0,7,5
1,19353,3,0,0,56.67,0,0,7,5
1,19954,3,0,0,56.67,0,0,7,5
1,20555,3,0,0,56.67,0,0,7,5
1,21156,3,0,0,56.67,0,0,7,5
3,21758,3,0,0,56.94,0,0,7,6
9,22359,3,0,0,56.94,0,0,7,6
11,22964,3,0,0,56.94,0,0,7,6
12,23571,3,0,0,56.94,0,0,7,6
12,24179,3,0,0,56.94,0,0,7,6
15,24790,3,0,0,56.94,0,0,7,6
15,25396,3,0,0,58,0,0,7,7
15,26001,3,0,0,58,0,0,7,7
15,26604,3,0,0,58,0,0,7,7
14,27207,3,0,0,58,0,0,7,7
18,27810,3,0,0,58,0,0,7,7
21,28416,3,0,0,58,0,0,7,7
16,29021,3,0,0,59.33,0,0,7,8
25,29626,3,0,0,59.33,0,0,7,8
18,30243,3,0,0,59.33,0,0,7,8
29,30854,3,0,0,59.33,0,0,7,8
26,31461,3,0,0,59.33,0,0,7,8
27,32081,3,0,0,59.33,0,0,7,8
28,32690,3,0,0,60.28,0,0,7,9
24,33296,3,0,0,60.28,0,0,7,9
14,33900,3,0,0,60.28,0,0,7,9
21,34503,3,0,0,60.28,0,0,7,9
27,35110,3,0,0,60.28,0,0,7,9
16,35730,3,0,0,60.28,0,0,7,9
14,36334,3,0,0,61.23,0,0,7,10
17,36939,3,0,0,61.23,0,0,7,10
26,37544,3,0,0,61.23,0,0,7,10
25,38154,3,0,0,61.23,0,0,7,10
23,38764,3,0,0,61.23,0,0,7,10
25,39379,3,0,0,61.23,0,0,7,10
19,39986,3,0,0,63.19,0,0,7,11
26,40589,3,0,0,63.19,0,0,7,11
19,41192,3,0,0,63.19,0,0,7,11
25,41797,3,0,0,63.19,0,0,7,11
27,42403,3,0,0,63.19,0,0,7,11
30,43008,3,0,0,63.19,0,0,7,11
31,43612,3,0,0,64,0,0,7,12
31,44217,3,0,0,64,0,0,7,12
33,44826,3,0,0,64,0,0,7,12
31,45434,3,0,0,64,0,0,7,12
31,46042,3,0,0,64,0,0,7,12
37,46688,3,0,0,64,0,0,7,12
32,47296,3,0,0,63.34,0,0,7,13
35,47906,3,0,0,63.34,0,0,7,13
